No,CATEGORY,shortDesc,description,finish,featured,fallback_image,SKU,Name,Dimensions,Weight,Stock,ImageUrl
1331,,,,Semi-Gloss Polish,FALSE,,PJA.33.52,STOOL FULL POLISH,32 Cm + 25 Cm + 45 Cm,62,0,https://drive.google.com/uc?export=view&id=1PMz7cFfkuEIw8xOik6FdIHDGkzWlCeAy
1332,Furniture,,,Semi-Gloss Polish,FALSE,,HL.01,HANGING LAMP,160 Cm + 10 Cm + 7 Cm,30,1,https://drive.google.com/uc?export=view&id=1fItTlXUljDnmkR7Aec63Y7NSfFFWLLs_
1333,,,,Semi-Gloss Polish,FALSE,,HL.02,HANGING LAMP,130 Cm + 16 Cm + 7 Cm,25,0,https://drive.google.com/uc?export=view&id=1UkOIYZeE5MLWBte-b2iK4z6BLgwk_B0M
1334,,,,Semi-Gloss Polish,FALSE,,558.25,ROUND COFFEE TABLE,169 Cm + 117 Cm + 6 Cm,193,0,https://drive.google.com/uc?export=view&id=1P4lbeDtVtHnhkURO_FXPO3Td3qtAQ4LH
1335,,,,Semi-Gloss Polish,FALSE,,8.26,PW BACKREST,62 Cm + 62 Cm + 67 Cm,334,0,https://drive.google.com/uc?export=view&id=1XkKYPOvTLZWOdXRTkPLBKIaoEJaK2yZf
1336,,,,Semi-Gloss Polish,FALSE,,7.26,PW BACKREST,63 Cm + 63 Cm + 70 Cm,337,0,https://drive.google.com/uc?export=view&id=1rwwYba4WxhAYSzTy5sueZDM3jxlWS8AR
1337,,,,Semi-Gloss Polish,FALSE,,33.56,BAR STOOL,41 Cm + 39 Cm + 3 Cm,40,0,https://drive.google.com/uc?export=view&id=1UZgGg-05lKfThsxV9VYpR-uxVqmy1coK
1338,,,,Semi-Gloss Polish,FALSE,,33.57,BAR STOOL,40 Cm + 39 Cm + 3 Cm,40,0,https://drive.google.com/uc?export=view&id=1PWvHJvWhIM8TBHEUhpJZRx2TJm7lHb-K
1339,Bathub,,,Semi-Gloss Polish,FALSE,,33.54,SINK,57 Cm + 43 Cm + 15 Cm,33,-1,https://drive.google.com/uc?export=view&id=1U60mmQ_HYm0ArJ9RhpjPSnMqtfn5NnQq
1340,Seater,,,Semi-Gloss Polish,FALSE,,PJA.34.1,STOOL FULL POLISH,35 Cm + 34 Cm + 40 Cm,87,1,https://drive.google.com/uc?export=view&id=18H9AhUb3cP947UPNQCDPTjJBH4luih02
1341,Seater,,,Semi-Gloss Polish,FALSE,,34.2,STOOL FULL POLISH,33 Cm + 30 Cm + 40 Cm,76,1,https://drive.google.com/uc?export=view&id=11V3ru6tT9-YuuYTdgS4oI0W9YQw2ym0S
1342,Seater,,,Semi-Gloss Polish,FALSE,,34.3,STOOL FULL POLISH,33 Cm + 33 Cm + 40 Cm,76,1,https://drive.google.com/uc?export=view&id=1rHbdWWrY-x694_u4c-CZm_lpLkJN-xvv
1343,Seater,,,Semi-Gloss Polish,FALSE,,34.4,STOOL FULL POLISH,35 Cm + 34 Cm + 40 Cm,91,1,https://drive.google.com/uc?export=view&id=1SS7HlqJvBxGNEaypGnXbFDuoJcpTB7T7
1344,Seater,,,Semi-Gloss Polish,FALSE,,34.5,STOOL FULL POLISH,40 Cm + 35 Cm + 45 Cm,118,1,https://drive.google.com/uc?export=view&id=1JW321VyB1rPi9fMmEnkDVaN206JJpLb_
1345,Seater,,,Semi-Gloss Polish,FALSE,,34.6,STOOL FULL POLISH,39 Cm + 33 Cm + 45 Cm,107,1,https://drive.google.com/uc?export=view&id=1QGRD19Mtzj-YB9sxX7s1Ta6xSiX8pkBr
1346,Seater,,,Semi-Gloss Polish,FALSE,,34.7,STOOL FULL POLISH,32 Cm + 30 Cm + 45 Cm,67,1,https://drive.google.com/uc?export=view&id=1rLEQ19PMk3UIYPqM9LsDzEI41ub1t19A
1347,Seater,,,Semi-Gloss Polish,FALSE,,34.9,STOOL FULL POLISH,26 Cm + 22 Cm + 40 Cm,39,1,https://drive.google.com/uc?export=view&id=1lr_UVNC3ISU1vn82m5xdlHuo83bwrC2P
1348,,,,Semi-Gloss Polish,FALSE,,PJA.34.10,STOOL FULL POLISH,27 Cm + 23 Cm + 40 Cm,43,0,https://drive.google.com/uc?export=view&id=1I04xdp3Yo0l1XMX_OZHuqkEiwTV_RzDf
1349,Seater,,,Semi-Gloss Polish,FALSE,,34.11,STOOL FULL POLISH,26 Cm + 23 Cm + 45 Cm,47,1,https://drive.google.com/uc?export=view&id=14hYIuOhXENRlIsf-Re7-4H21SwZTrKTO
1350,Seater,,,Semi-Gloss Polish,FALSE,,34.12,STOOL FULL POLISH,26 Cm + 23 Cm + 45 Cm,47,1,https://drive.google.com/uc?export=view&id=1kmDYpJOXlVM4OxYUvS1Vd3bAyDZYdw6z
1351,Living Room,,,Semi-Gloss Polish,FALSE,,PJA.34.21,ROUND COFFEE TABLE,97 Cm + 78 Cm + 6 Cm,89,1,https://drive.google.com/uc?export=view&id=1eCVy-s_yRRvmPJU-RNCoGOjPH_yZdavX
1352,Living Room,,,Semi-Gloss Polish,FALSE,,PJA.34.22,ROUND COFFEE TABLE,150 Cm + 98 Cm + 6 Cm,180,1,https://drive.google.com/uc?export=view&id=1l1YxtdRqBgtbL5VDSYmoAfGGFyc5kYjq
1353,Living Room,,,Semi-Gloss Polish,FALSE,,PJA.34.23,ROUND COFFEE TABLE,161 Cm + 122 Cm + 6 Cm,205,1,https://drive.google.com/uc?export=view&id=1llR2Ny3m67Jdubxd4bkDKfYP-W0RS-PL
1354,Living Room,,,Semi-Gloss Polish,FALSE,,PJA.34.24,ROUND COFFEE TABLE,157 Cm + 149 Cm + 6 Cm,245,1,https://drive.google.com/uc?export=view&id=1ogON9iQtqAhBOq_c371j_5xSgXvM_yJx
1355,Living Room,,,Semi-Gloss Polish,FALSE,,PJA.34.25,ROUND COFFEE TABLE,153 Cm + 148 Cm + 6 Cm,265,1,https://drive.google.com/uc?export=view&id=1IUpmyKMV_NNdfpSk9clkeGDM9OxzBqUX
1356,Living Room,,,Semi-Gloss Polish,FALSE,,PJA.34.26,ROUND COFFEE TABLE,86 Cm + 67 Cm + 5 Cm,60,1,https://drive.google.com/uc?export=view&id=1rY3JH20LoDGkfHfKMHO_zFpgbGQ8ETA3
1357,Living Room,,,Semi-Gloss Polish,FALSE,,PJA.34.27,ROUND COFFEE TABLE,"88 Cm + 68 Cm + 5,5 Cm",63,1,https://drive.google.com/uc?export=view&id=1YDoa2bFZDmTgRbxtqTFamrxoiAQO8vO5
1358,,,,Semi-Gloss Polish,FALSE,,BKSN.00,PW BACKREST,60 Cm + 60 Cm + 67 Cm,275,0,https://drive.google.com/uc?export=view&id=1yYc9IJYtflcuWDr9vUTgNJCQf6JbGNi-
1359,Furniture,,,Semi-Gloss Polish,FALSE,,35.16,BAR TABLE STAND (PO),30 Cm + 30 Cm + 106.5 Cm,70,0,https://drive.google.com/uc?export=view&id=1aGbygVDdOfDZlljnHSOax1e-eiZlqDCu
1360,,,,Semi-Gloss Polish,FALSE,,PJA.35.24,NATURAL BASE STONE (PO),21 Cm + 20 Cm + 30 Cm,15,0,https://drive.google.com/uc?export=view&id=1fyef2r8ZEz2_WmzS7rrk2GDyPlc1p0Xb
1361,,,,Semi-Gloss Polish,FALSE,,WDC.01,WALL DECO LAMP,38 Cm + 38 Cm + 2 Cm,10,0,https://drive.google.com/uc?export=view&id=1wn2pP2lI7EoYdU9OjZyAuSpmqOC8qMYI
1362,,,,Semi-Gloss Polish,FALSE,,477.26,STOOL FULL POLISH,35 Cm + 35 Cm + 40 Cm,96,0,https://drive.google.com/uc?export=view&id=1plOvl8iMitVlmrzMfG4lktA_oThI_w6V
1363,Furniture,,,Semi-Gloss Polish,FALSE,,BSTN.01,BASESTONE M,15 Cm + 15 Cm + 20 Cm,10,2,https://drive.google.com/uc?export=view&id=1uXlZ_r7EVeN0Mp0zw4FOaI7cYfr625hy
1364,Furniture,,,Semi-Gloss Polish,FALSE,,BSTN.02,BASESTONE L,20 Cm + 20 Cm + 18 Cm,14,2,https://drive.google.com/uc?export=view&id=1l-2_r0CgqAVoa5N7UY2tD4u6dj2V-HQx
1365,Seater,,,Semi-Gloss Polish,FALSE,,PJA.35.1,STOOL  FULL POLISH,30 Cm + 28 Cm + 40 Cm,71,1,https://drive.google.com/uc?export=view&id=1VCFj3p77lBbmWM3Ur2f8za585Lz03HpS
1366,Seater,,,Semi-Gloss Polish,FALSE,,PJA.35.2,STOOL  FULL POLISH,35 Cm + 25 Cm + 40 Cm,73,1,https://drive.google.com/uc?export=view&id=1XAN1UpN0oxlmyzLVtfL9maFwdkQXgvq4
1367,,,,Semi-Gloss Polish,FALSE,,PJA.35.4,STOOL  FULL POLISH,35 Cm + 35 Cm + 40 Cm,92,0,https://drive.google.com/uc?export=view&id=1PzKQpinrPcX20MiWa_Q6wLxhEhPROiBV
1368,Seater,,,Semi-Gloss Polish,FALSE,,PJA.35.5,STOOL  FULL POLISH,35 Cm + 35 Cm + 40 Cm,94,1,https://drive.google.com/uc?export=view&id=1qeCu1qZ2qMVsTP-bZyD6WmmooxHxTlen
1369,Seater,,,Semi-Gloss Polish,FALSE,,PJA.35.6,STOOL  FULL POLISH,35 Cm + 31 Cm + 40 Cm,71,1,https://drive.google.com/uc?export=view&id=1ATa4sDj5FPgBmaruECM8qiBgfeYy6ujI
1370,Seater,,,Semi-Gloss Polish,FALSE,,PJA.35.7,STOOL  FULL POLISH,32 Cm + 28 Cm + 40 Cm,65,1,https://drive.google.com/uc?export=view&id=13nlRwj1wrayF5FBgd1k0KbfGrze6Lq1O
1371,Seater,,,Semi-Gloss Polish,FALSE,,PJA.35.8,STOOL  FULL POLISH,33 Cm + 28 Cm + 40 Cm,72,1,https://drive.google.com/uc?export=view&id=1gRsDa8-V_kW9YvNpMBJfn4CkVJnsSAbf
1372,Seater,,,Semi-Gloss Polish,FALSE,,PJA.35.9,STOOL TOP POLISH,39 Cm + 33 Cm + 45 Cm,115,1,https://drive.google.com/uc?export=view&id=1JZzar-l6pUVFlD8UimBXrpWJgH8a0d7V
1373,Seater,,,Semi-Gloss Polish,FALSE,,PJA.35.10,STOOL TOP POLISH,40 Cm + 25 Cm + 43 Cm,89,1,https://drive.google.com/uc?export=view&id=1LduYhDbMeM2pfR0gWO1EhAz0mBuNMfKW
1374,Seater,,,Semi-Gloss Polish,FALSE,,PJA.35.11,STOOL TOP POLISH,39 Cm + 25 Cm + 45 Cm,80,1,https://drive.google.com/uc?export=view&id=1MpQdKFswfMlDrDUadjCHuctS5jVthgZD
1375,Seater,,,Semi-Gloss Polish,FALSE,,PJA.35.12,STOOL TOP POLISH,39 Cm + 25 Cm + 45 Cm,81,1,https://drive.google.com/uc?export=view&id=1XCsvZn1EDnqiMkXuzUzJIg6Sy2GGXS7c
1376,Seater,,,Semi-Gloss Polish,FALSE,,PJA.35.13,STOOL TOP POLISH,38 Cm + 28 Cm + 45 Cm,97,1,https://drive.google.com/uc?export=view&id=1BnDQt9ZbrqYVUunIsEs7lbzEHftTavtd
1377,Seater,,,Semi-Gloss Polish,FALSE,,PJA.35.14,STOOL TOP POLISH,45 Cm + 43 Cm + 46 Cm,116,1,https://drive.google.com/uc?export=view&id=1NKtwfoHPqLxrK41FH7r_jaPZs69BgCr0
1378,Seater,,,Semi-Gloss Polish,FALSE,,PJA.35.15,STOOL TOP POLISH,36 Cm + 27 Cm + 45 Cm,82,1,https://drive.google.com/uc?export=view&id=1NSGdb_llwzixH5fH9GtiDlp8smGdwcPk
1379,Seater,,,Semi-Gloss Polish,FALSE,,PJA.35.18,STOOL  FULL POLISH,35 Cm + 32 Cm + 40 Cm,74,1,https://drive.google.com/uc?export=view&id=1Kj1Zz1HCYfrRsdic69cNaMs60Y9n4gCT
1380,Seater,,,Semi-Gloss Polish,FALSE,,PJA.35.34,STOOL  FULL POLISH,35 Cm + 29 Cm + 40 Cm,77,1,https://drive.google.com/uc?export=view&id=1zs0sYxNKuPLBjqIXwt4uT8-1JKLpgJTA
1381,Seater,,,Semi-Gloss Polish,FALSE,,PJA.35.35,STOOL  FULL POLISH,40 Cm + 35 Cm + 45 Cm,120,1,https://drive.google.com/uc?export=view&id=1Fc5fi4RxgEjH4cuudlBNyB5hwfIEkTmD
1382,Seater,,,Semi-Gloss Polish,FALSE,,PJA.35.36,STOOL  FULL POLISH,40 Cm + 31 Cm + 45 Cm,102,1,https://drive.google.com/uc?export=view&id=1MrmLOC9mIESaR-LQNsE2viG3oVZAGxOr
1383,Seater,,,Semi-Gloss Polish,FALSE,,PJA.35.37,STOOL  FULL POLISH,39 Cm + 35 Cm + 46 Cm,119,1,https://drive.google.com/uc?export=view&id=1WrMxlWeuFGQYQ_Ly8b1gCZhsoZv80DlJ
1384,Seater,,,Semi-Gloss Polish,FALSE,,PJA.35.38,STOOL  FULL POLISH,40 Cm + 40 Cm + 45 Cm,133,1,https://drive.google.com/uc?export=view&id=1KfpVYkNVyz0UaGpH8E1sJva64_dOGroF
1385,Seater,,,Semi-Gloss Polish,FALSE,,PJA.35.39,STOOL  FULL POLISH,40 Cm + 38 Cm + 45 Cm,127,1,https://drive.google.com/uc?export=view&id=1_91ch7MenMRD6T0-tyXXY_UN7Rh0hsRB
1386,Seater,,,Semi-Gloss Polish,FALSE,,PJA.35.40,STOOL  FULL POLISH,40 Cm + 33 Cm + 45 Cm,119,1,https://drive.google.com/uc?export=view&id=1863oPQGsA6uwS96ZQvlnbjRW2p6Qxua2
1387,Seater,,,Semi-Gloss Polish,FALSE,,PJA.35.41,STOOL  FULL POLISH,40 Cm + 33 Cm + 45 Cm,117,1,https://drive.google.com/uc?export=view&id=1iKUyC8Yp9Xz1FDZUVjAqda_7TtHlcFj_
1388,Seater,,,Semi-Gloss Polish,FALSE,,PJA.35.42,STOOL  FULL POLISH,39 Cm + 38 Cm + 45 Cm,120,1,https://drive.google.com/uc?export=view&id=1VlIHyMWlTbmlWs59TBbXdqCwK5U_vNLA
1389,Seater,,,Semi-Gloss Polish,FALSE,,PJA.35.43,STOOL  FULL POLISH,40 Cm + 39 Cm + 46 Cm,133,1,https://drive.google.com/uc?export=view&id=1Qh4BsADBe3NclD4AZfNxvFfAlzo76ya5
1390,Seater,,,Semi-Gloss Polish,FALSE,,PJA.35.44,STOOL  FULL POLISH,40 Cm + 35 Cm + 45 Cm,126,1,https://drive.google.com/uc?export=view&id=1G79761sVAqAQbEYGvcGKVifBwdyXmgk3
1391,Furniture,,,Semi-Gloss Polish,FALSE,,PJA.35.17,PW BACKREST,60 Cm + 60 Cm + 70 Cm,304,1,https://drive.google.com/uc?export=view&id=1Gc-f3lNX93CjkJhbU4w4W7820kR8UXeA
1392,Furniture,,,Semi-Gloss Polish,FALSE,,PJA.35.23,PW BACKREST,60 Cm + 60 Cm + 70 Cm,280,1,https://drive.google.com/uc?export=view&id=1dCV4R7wTasC890DVOfuYN8tQtiiGGv1m
1393,Furniture,,,Semi-Gloss Polish,FALSE,,PJA.35.19,HANGING LAMP,125 Cm + 18 Cm + 4 Cm,118,5,https://drive.google.com/uc?export=view&id=1d_nfbKcAEyFaVw41FZbiH5LBWKnjsQT6
1394,Seater,,,Semi-Gloss Polish,FALSE,,PJA.35.45,STOOL PALM,42 Cm + 29 Cm + 46 Cm,81,1,https://drive.google.com/uc?export=view&id=1e7smdI2b_xY6KVl29e97ZoBXk6O6oDR0
1395,Seater,,,Semi-Gloss Polish,FALSE,,PJA.35.46,STOOL PALM,40 Cm + 40 Cm + 37 Cm,63,1,https://drive.google.com/uc?export=view&id=16ATXbG32kztK8NYNFRHrc58cnCEitWo2
1396,Seater,,,Semi-Gloss Polish,FALSE,,PJA.35.47,STOOL PALM,41 Cm + 29 Cm + 37 Cm,57,1,https://drive.google.com/uc?export=view&id=1BLaTgneLZAuBWrUr7E86sCLE5cvHf6kP
1397,Seater,,,Semi-Gloss Polish,FALSE,,PJA.35.48,STOOL PALM,35 Cm + 28 Cm + 33 Cm,57,1,https://drive.google.com/uc?export=view&id=1FeDCLATY2j20runHkKhckaAB6u_jGQ13
1398,Seater,,,Semi-Gloss Polish,FALSE,,PJA.35.49,STOOL PALM,31 Cm + 26 Cm + 44 Cm,79,1,https://drive.google.com/uc?export=view&id=1K6YYZK9ruaXSkQOtWGeKG_nXr59YdWBp
1399,Seater,,,Semi-Gloss Polish,FALSE,,PJA.35.50,STOOL PALM,40 Cm + 32 Cm + 39 Cm,72,1,https://drive.google.com/uc?export=view&id=1lWb1tJ3YzrDk_gfuV4_Uc7qzUe_Bu4Ra
